libfribidi-dev	1.0.13-3build1	286	optional	libdevel	Development files for FreeBidi library
libfribidi0	1.0.13-3build1	144	optional	libs	Free Implementation of the Unicode BiDi algorithm
libftdi1-2	1.5-6build5	81	optional	libs	C Library to control and program the FTDI USB controllers
libfuse2t64	2.9.9-8.1build1	318	optional	libs	Filesystem in Userspace (library)
libfuse3-3	3.14.0-5build1	287	optional	libs	Filesystem in Userspace (library) (3.x version)
libfwupd2	1.9.34-0ubuntu1~24.04.1	495	optional	libs	Firmware update daemon library
libfwupd3	2.0.20-1ubuntu2~24.04.2	499	optional	libs	Firmware update daemon library
libgail-3-0t64	3.24.41-4ubuntu1.3	132	optional	libs	GNOME Accessibility Implementation Library -- shared libraries
libgbm1	25.2.8-0ubuntu0.24.04.2	135	optional	libs	generic buffer management API -- runtime
libgcc-13-dev	13.3.0-6ubuntu2~24.04.1	16082	optional	libdevel	GCC support library (development files)
libgcc-s1	14.2.0-4ubuntu2~24.04.1	197	required	libs	GCC support library
libgck-1-0	3.41.2-1build3	249	optional	libs	Glib wrapper library for PKCS#11 - runtime
libgck-2-2	4.2.0-5	235	optional	libs	Glib wrapper library for PKCS#11 - runtime
libgcr-4-4	4.2.0-5	634	optional	libs	Library for Crypto related tasks
libgcr-base-3-1	3.41.2-1build3	661	optional	libs	Library for Crypto related tasks
libgcr-ui-3-1	3.41.2-1build3	447	optional	libs	Library for Crypto UI related tasks
libgcrypt20	1.10.3-2ubuntu0.1	1396	optional	libs	LGPL Crypto library - runtime library
libgd3	2.3.3-9ubuntu5	437	optional	libs	GD Graphics Library
libgdata-common	0.18.1-6build2	40	optional	libs	Library for accessing GData webservices - common data files
libgdata22	0.18.1-6build2	963	optional	libs	Library for accessing GData webservices - shared libraries
libgdbm-compat4t64	1.23-5.1build1	34	optional	libs	GNU dbm database routines (legacy support runtime version) 
libgdbm6t64	1.23-5.1build1	93	optional	libs	GNU dbm database routines (runtime version) 
libgdk-pixbuf-2.0-0	2.42.10+dfsg-3ubuntu3.3	490	optional	libs	GDK Pixbuf library
libgdk-pixbuf-2.0-dev	2.42.10+dfsg-3ubuntu3.3	473	optional	libdevel	GDK Pixbuf library (development files)
libgdk-pixbuf2.0-bin	2.42.10+dfsg-3ubuntu3.3	76	optional	libs	GDK Pixbuf library (thumbnailer)
libgdk-pixbuf2.0-common	2.42.10+dfsg-3ubuntu3.3	48	optional	libs	GDK Pixbuf library - data files
libgdm1	46.2-1ubuntu1~24.04.9	284	optional	libs	GNOME Display Manager (shared library)
libgee-0.8-2	0.20.6-1build2	792	optional	libs	GObject based collection and utility library
libgegl-0.4-0t64	1:0.4.48-2.4build2	7995	optional	libs	Generic Graphics Library
libgegl-common	1:0.4.48-2.4build2	4855	optional	devel	Generic Graphics Library - common files
libgeoclue-2-0	2.7.0-3ubuntu7	156	optional	libs	convenience library to interact with geoinformation service
libgeocode-glib-2-0	3.26.3-6build3	154	optional	libs	geocoding and reverse geocoding GLib library using Nominatim
libgexiv2-2	0.14.2-2build3	260	optional	libs	GObject-based wrapper around the Exiv2 library
libgfortran5	14.2.0-4ubuntu2~24.04.1	3256	optional	libs	Runtime library for GNU Fortran applications
libgif7	5.2.2-1ubuntu1	71	optional	libs	library for GIF images (library)
libgimp2.0t64	2.10.36-3ubuntu0.24.04.1	4274	optional	libs	Libraries for the GNU Image Manipulation Program
libgirepository-1.0-1	1.80.1-1	226	optional	libs	Library for handling GObject introspection data (runtime library)
libgirepository-1.0-dev	1.80.1-1	172	optional	libdevel	Library for handling GObject introspection data (development files)
libgirepository-2.0-0	2.80.0-6ubuntu3.8	265	optional	libs	GLib runtime library for handling GObject introspection data
libgirepository1.0-dev	1.80.1-1	75	optional	libdevel	Library for handling GObject introspection data (complete development files)
libgjs0g	1.80.2-1build2	1329	optional	libs	Mozilla-based javascript bindings for the GNOME platform
libgl-dev	1.7.0-1build1	1364	optional	libs	Vendor neutral GL dispatch library -- GL development files
libgl1	1.7.0-1build1	656	optional	libs	Vendor neutral GL dispatch library -- legacy GL support
libgl1-mesa-dev	25.2.8-0ubuntu0.24.04.2	44	optional	oldlibs	transitional dummy package
libgl1-mesa-dri	25.2.8-0ubuntu0.24.04.2	286	optional	libs	free implementation of the OpenGL API -- DRI modules
libgles-dev	1.7.0-1build1	701	optional	libs	Vendor neutral GL dispatch library -- GLES development files
libgles1	1.7.0-1build1	73	optional	libs	Vendor neutral GL dispatch library -- GLESv1 support
libgles2	1.7.0-1build1	105	optional	libs	Vendor neutral GL dispatch library -- GLESv2 support
libglib-object-introspection-perl	0.051-1build3	230	optional	perl	Perl bindings for gobject-introspection libraries
libglib-perl	3:1.329.3-3build3	889	optional	perl	interface to the GLib and GObject libraries
libglib2.0-0t64	2.80.0-6ubuntu3.8	4194	optional	libs	GLib library of C routines
libglib2.0-bin	2.80.0-6ubuntu3.8	362	optional	misc	Programs for the GLib library
libglib2.0-data	2.80.0-6ubuntu3.8	120	optional	libs	Common files for GLib library
libglib2.0-dev	2.80.0-6ubuntu3.8	10776	optional	libdevel	Development files for the GLib library
libglib2.0-dev-bin	2.80.0-6ubuntu3.8	716	optional	libdevel	Development utilities for the GLib library
libglibmm-2.68-1t64	2.78.1-2.2build2	3474	optional	libs	C++ wrapper for the GLib toolkit (shared libraries)
libglu1-mesa	9.0.2-1.1build1	370	optional	libs	Mesa OpenGL utility library (GLU)
libglvnd-core-dev	1.7.0-1build1	63	optional	libdevel	Vendor neutral GL dispatch library -- core development files
libglvnd-dev	1.7.0-1build1	19	optional	libdevel	Vendor neutral GL dispatch library -- development files
libglvnd0	1.7.0-1build1	728	optional	libs	Vendor neutral GL dispatch library
libglx-dev	1.7.0-1build1	87	optional	libs	Vendor neutral GL dispatch library -- GLX development files
libglx-mesa0	25.2.8-0ubuntu0.24.04.2	352	optional	libs	free implementation of the OpenGL API -- GLX vendor library
libglx0	1.7.0-1build1	158	optional	libs	Vendor neutral GL dispatch library -- GLX support
libgme0	0.6.3-7build1	317	optional	libs	Playback library for video game music files - shared library
libgmp10	2:6.3.0+dfsg-2ubuntu6.1	543	required	libs	Multiprecision arithmetic library
libgnome-autoar-0-0	0.4.4-2build4	117	optional	libs	Archives integration support for GNOME
libgnome-autoar-gtk-0-0	0.4.4-2build4	38	optional	libs	GTK+ widgets for the GNOME Autoar library
libgnome-bg-4-2t64	44.0-5build2	117	optional	libs	Utility library for background images - runtime files
libgnome-bluetooth-3.0-13	46.0-1ubuntu1	149	optional	libs	GNOME Bluetooth 3 support library
libgnome-bluetooth-ui-3.0-13	46.0-1ubuntu1	194	optional	libs	GNOME Bluetooth 3 UI support library
libgnome-desktop-3-20t64	44.0-5build2	268	optional	libs	Utility library for the GNOME desktop - GTK 3 version
libgnome-desktop-4-2t64	44.0-5build2	188	optional	libs	Utility library for the GNOME desktop - runtime files
libgnome-rr-4-2t64	44.0-5build2	157	optional	libs	Utility library for display information - runtime files
libgnomekbd-common	3.28.1-1build3	100	optional	libs	GNOME library to manage keyboard configuration - common files
libgnomekbd8	3.28.1-1build3	157	optional	libs	GNOME library to manage keyboard configuration - shared library
libgnutls30t64	3.8.3-1.1ubuntu3.6	2360	optional	libs	GNU TLS library - main runtime library
libgoa-1.0-0b	3.50.4-0ubuntu2	341	optional	libs	library for GNOME Online Accounts
libgoa-1.0-common	3.50.4-0ubuntu2	52	optional	libs	library for GNOME Online Accounts - common files
libgoa-backend-1.0-2	3.50.4-0ubuntu2	323	optional	libs	backend library for GNOME Online Accounts
libgomp1	14.2.0-4ubuntu2~24.04.1	373	optional	libs	GCC OpenMP (GOMP) support library
libgpg-error-l10n	1.47-3build2.1	60	optional	localization	library of error values and messages in GnuPG (localization files)
libgpg-error0	1.47-3build2.1	185	required	libs	GnuPG development runtime library
libgpgme11t64	1.18.0-4.1ubuntu4	355	optional	libs	GPGME - GnuPG Made Easy (library)
libgpgmepp6t64	1.18.0-4.1ubuntu4	397	optional	libs	C++ wrapper library for GPGME
libgphoto2-6t64	2.5.31-2.1ubuntu1	2611	optional	libs	gphoto2 digital camera library
libgphoto2-port12t64	2.5.31-2.1ubuntu1	312	optional	libs	gphoto2 digital camera port library
libgpm2	1.20.7-11	44	optional	libs	General Purpose Mouse - shared library
libgprofng0	2.42-4ubuntu2.10	3833	optional	devel	GNU Next Generation profiler (runtime library)
libgraphene-1.0-0	1.10.8-3build2	147	optional	libs	library of graphic data types
libgraphite2-3	1.3.14-2ubuntu0.24.04.1	171	optional	libs	Font rendering engine for Complex Scripts -- library
libgraphite2-dev	1.3.14-2ubuntu0.24.04.1	71	optional	libdevel	Development files for libgraphite2
libgs-common	10.02.1~dfsg1-0ubuntu7.8	319	optional	libs	interpreter for the PostScript language and for PDF - ICC profiles
libgs10	10.02.1~dfsg1-0ubuntu7.8	24588	optional	libs	interpreter for the PostScript language and for PDF - Library
libgs10-common	10.02.1~dfsg1-0ubuntu7.8	2245	optional	libs	interpreter for the PostScript language and for PDF - common files
libgsf-1-114	1.14.51-2ubuntu0.1	307	optional	libs	Structured File Library - runtime version
libgsf-1-common	1.14.51-2ubuntu0.1	52	optional	libs	Structured File Library - common files
libgsf-bin	1.14.51-2ubuntu0.1	79	optional	gnome	Structured File Library - programs
libgsm1	1.0.22-1build1	82	optional	libs	Shared libraries for GSM speech compressor
libgsound0t64	1.0.3-3.2build2	41	optional	libs	small library for playing system sounds
libgspell-1-2	1.12.2-1build4	172	optional	libs	spell-checking library for GTK+ applications
libgspell-1-common	1.12.2-1build4	48	optional	libs	libgspell architecture-independent files
libgssapi-krb5-2	1.20.1-6ubuntu2.6	426	optional	libs	MIT Kerberos runtime libraries - krb5 GSS-API Mechanism
libgssdp-1.6-0	1.6.3-1build3	114	optional	libs	GObject-based library for SSDP
libgstreamer-gl1.0-0	1.24.2-1ubuntu0.4	658	optional	libs	GStreamer GL libraries
libgstreamer-plugins-base1.0-0	1.24.2-1ubuntu0.4	2812	optional	libs	GStreamer libraries from the "base" set
libgstreamer-plugins-good1.0-0	1.24.2-1ubuntu1.4	142	optional	libs	GStreamer development files for libraries from the "good" set
libgstreamer1.0-0	1.24.2-1ubuntu0.1	3500	optional	libs	Core GStreamer libraries and elements
libgtk-3-0t64	3.24.41-4ubuntu1.3	9772	optional	libs	GTK graphical user interface library
libgtk-3-common	3.24.41-4ubuntu1.3	4324	optional	misc	common files for the GTK graphical user interface library
libgtk-3-dev	3.24.41-4ubuntu1.3	14094	optional	libdevel	development files for the GTK library
libgtk-4-1	4.14.5+ds-0ubuntu0.10	11979	optional	libs	GTK graphical user interface library
libgtk-4-common	4.14.5+ds-0ubuntu0.10	6588	optional	misc	common files for the GTK graphical user interface library
libgtk-4-media-gstreamer	4.14.5+ds-0ubuntu0.10	250	optional	x11	GStreamer media backend for the GTK graphical user interface library
libgtk2.0-0t64	2.24.33-4ubuntu1.1	5983	optional	oldlibs	GTK graphical user interface library - old version
libgtk2.0-common	2.24.33-4ubuntu1.1	232	optional	oldlibs	common files for the GTK graphical user interface library
libgtk3-perl	0.038-3	105	optional	perl	Perl bindings for the GTK+ graphical user interface library
libgtkmm-4.0-0	4.10.0-4build3	5857	optional	libs	C++ wrappers for GTK4 (shared libraries)
libgtksourceview-5-0	5.12.0-1build1	1047	optional	libs	shared libraries for the GTK 4 syntax highlighting widget
libgtksourceview-5-common	5.12.0-1build1	2976	optional	libs	common files for the GTK 4 syntax highlighting widget
libgtop-2.0-11	2.41.3-1ubuntu0.24.04.1	111	optional	libs	gtop system monitoring library (shared)
libgtop2-common	2.41.3-1ubuntu0.24.04.1	40	optional	libs	gtop system monitoring library (common)
libgts-0.7-5t64	0.7.6+darcs121130-5.2build1	413	optional	devel	library to deal with 3D computational surface meshes
libgts-bin	0.7.6+darcs121130-5.2build1	227	optional	math	utility binaries for libgts
libgudev-1.0-0	1:238-5ubuntu1	69	optional	libs	GObject-based wrapper library for libudev
libgupnp-1.6-0	1.6.6-1build3	276	optional	libs	GObject-based library for UPnP
libgupnp-av-1.0-3	0.14.1-2build2	302	optional	libs	Audio/Visual utility library for GUPnP
libgupnp-dlna-2.0-4	0.12.0-4build2	344	optional	libs	DLNA utility library for GUPnP
libgusb2	0.4.8-1build2	125	optional	libs	GLib wrapper around libusb1
libgvc6	2.42.2-9ubuntu0.1	1857	optional	libs	rich set of graph drawing tools - gvc library
libgvpr2	2.42.2-9ubuntu0.1	511	optional	libs	rich set of graph drawing tools - gvpr library
libgweather-4-0t64	4.4.2-1build1	863	optional	libs	GWeather shared library
libgweather-4-common	4.4.2-1build1	1724	optional	libs	GWeather common files
libgxps2t64	0.3.2-4build3	169	optional	libs	handling and rendering XPS documents (library)
libhandy-1-0	1.8.3-1build2	728	optional	libs	Library with GTK widgets for mobile phones
libharfbuzz-cairo0	8.3.0-2build2	96	optional	libs	OpenType text shaping engine Cairo backend
libharfbuzz-dev	8.3.0-2build2	1758	optional	libdevel	Development files for OpenType text shaping engine
libharfbuzz-gobject0	8.3.0-2build2	175	optional	libs	OpenType text shaping engine ICU backend (GObject library)
libharfbuzz-icu0	8.3.0-2build2	60	optional	libs	OpenType text shaping engine ICU backend
libharfbuzz-subset0	8.3.0-2build2	1086	optional	libs	OpenType text shaping engine (subset library)
libharfbuzz0b	8.3.0-2build2	1140	optional	libs	OpenType text shaping engine (shared library)
libheif-plugin-aomdec	1.17.6-1ubuntu4.6	38	optional	libs	ISO/IEC 23008-12:2017 HEIF file format decoder - aomdec plugin
libheif-plugin-aomenc	1.17.6-1ubuntu4.6	58	optional	libs	ISO/IEC 23008-12:2017 HEIF file format decoder - aomenc plugin
libheif-plugin-libde265	1.17.6-1ubuntu4.6	42	optional	libs	ISO/IEC 23008-12:2017 HEIF file format decoder - libde265 plugin
libheif1	1.17.6-1ubuntu4.6	804	optional	libs	ISO/IEC 23008-12:2017 HEIF file format decoder - shared library
libhogweed6t64	3.9.1-2.2build1.1	337	important	libs	low level cryptographic library (public-key cryptos)
libhunspell-1.7-0	1.7.2+really1.7.2-10build3	766	optional	libs	spell checker and morphological analyzer (shared library)
libhwasan0	14.2.0-4ubuntu2~24.04.1	4897	optional	libs	AddressSanitizer -- a fast memory error detector
libhwy1t64	1.0.7-8.1build1	3343	optional	libs	Efficient and performance-portable SIMD wrapper (runtime files)
libhyphen0	2.8.8-7build3	75	optional	libs	ALTLinux hyphenation library - shared library
libibus-1.0-5	1.5.29-2	579	optional	libs	Intelligent Input Bus - shared library
libibverbs1	50.0-2ubuntu0.2	193	optional	libs	Library for direct userspace use of RDMA (InfiniBand/iWARP)
libical3t64	3.0.17-1.1build3	1437	optional	libs	iCalendar library implementation in C (runtime)
libice-dev	2:1.0.10-1build3	219	optional	libdevel	X11 Inter-Client Exchange library (development headers)
libice6	2:1.0.10-1build3	110	optional	libs	X11 Inter-Client Exchange library
libicu-dev	74.2-1ubuntu3.1	47851	optional	libdevel	Development files for International Components for Unicode
libicu55	55.1-7	30094	optional	libs	International Components for Unicode
libicu74	74.2-1ubuntu3.1	35919	optional	libs	International Components for Unicode
libid3tag0	0.15.1b-14build1	134	optional	libs	ID3 tag reading library from the MAD project
libidn12	1.42-1ubuntu0.1	228	optional	libs	GNU Libidn library, implementation of IETF IDN specifications
libidn2-0	2.3.7-2build1.1	224	important	libs	Internationalized domain names (IDNA2008/TR46) library
libiec61883-0	1.2.0-6build1	78	optional	libs	partial implementation of IEC 61883 (shared lib)
libieee1284-3t64	0.2.11-14.1build1	68	optional	libs	cross-platform library for parallel port access
libijs-0.35	0.35-15.1build1	48	optional	libs	IJS raster image transport protocol: shared library
libimagequant0	2.18.0-1build1	89	optional	libs	palette quantization library
libimath-3-1-29t64	3.1.9-3.1ubuntu2	324	optional	libs	Utility libraries from ASF used by OpenEXR - runtime
libimlib2t64	1.12.1-1.1build2	810	optional	libs	image loading, rendering, saving library
libimobiledevice6	1.3.0-8.1build3	199	optional	libs	Library for communicating with iPhone and other Apple devices
libinih1	55-1ubuntu2	30	optional	libs	simple .INI file parser
libinput-bin	1.25.0-1ubuntu3.5	147	optional	libs	input device management and event handling library - udev quirks
libinput10	1.25.0-1ubuntu3.5	371	optional	libs	input device management and event handling library - shared library
libintl-perl	1.33-1build3	4290	optional	perl	Uniforum message translations system compatible i18n library
libintl-xs-perl	1.33-1build3	54	optional	perl	XS Uniforum message translations system compatible i18n library
libip4tc2	1.8.10-3ubuntu2	67	optional	libs	netfilter libip4tc library
libip6tc2	1.8.10-3ubuntu2	67	optional	libs	netfilter libip6tc library
libiscsi7	1.19.0-3build4	204	optional	libs	iSCSI client shared library
libisl23	0.26-3build1.1	2032	optional	libs	manipulating sets and relations of integer points bounded by linear constraints
libisns0t64	0.101-0.3build3	495	optional	libs	Internet Storage Name Service - shared libraries
libisofs6t64	1.5.6.pl01-1.1ubuntu2	513	optional	libs	library to create ISO 9660 images
libitm1	14.2.0-4ubuntu2~24.04.1	115	optional	libs	GNU Transactional Memory Library
libjack-jackd2-0	1.9.21~dfsg-3ubuntu3	1131	optional	libs	JACK Audio Connection Kit (libraries)
libjansson4	2.14-2build2	95	optional	libs	C library for encoding, decoding and manipulating JSON data
libjavascriptcoregtk-4.1-0	2.52.3-0ubuntu0.24.04.1	31504	optional	libs	JavaScript engine library from WebKitGTK
libjavascriptcoregtk-4.1-dev	2.52.3-0ubuntu0.24.04.1	746	optional	libdevel	JavaScript engine library from WebKitGTK - development files
libjavascriptcoregtk-6.0-1	2.52.3-0ubuntu0.24.04.1	31504	optional	libs	JavaScript engine library from WebKitGTK
libjbig-dev	2.1-6.1ubuntu2	90	optional	libdevel	JBIGkit development files
libjbig0	2.1-6.1ubuntu2	81	optional	libs	JBIGkit libraries
libjbig2dec0	0.20-1build3	174	optional	libs	JBIG2 decoder library - shared libraries
libjcat1	0.2.3-1~ubuntu0.24.04.1	119	optional	libs	JSON catalog library
libjpeg-dev	8c-2ubuntu11	9	optional	libdevel	Independent JPEG Group's JPEG runtime library (dependency package)
libjpeg-progs	1:9e-1build1	232	optional	graphics	Programs for manipulating JPEG files
libjpeg-turbo8	2.1.5-2ubuntu2	587	optional	libs	libjpeg-turbo JPEG runtime library
libjpeg-turbo8-dev	2.1.5-2ubuntu2	1105	optional	libdevel	Development files for the libjpeg-turbo JPEG library
libjpeg8	8c-2ubuntu11	9	optional	libs	Independent JPEG Group's JPEG runtime library (dependency package)
libjpeg8-dev	8c-2ubuntu11	9	optional	libdevel	Independent JPEG Group's JPEG runtime library (dependency package)
libjpeg9	1:9e-1build1	284	optional	libs	Independent JPEG Group's JPEG runtime library
libjq1	1.7.1-3ubuntu0.24.04.2	359	optional	utils	lightweight and flexible command-line JSON processor - shared library
libjs-jquery	3.6.1+dfsg+~3.5.14-1	705	optional	javascript	JavaScript library for dynamic web applications
libjs-jquery-ui	1.13.2+dfsg-1	2398	optional	javascript	JavaScript UI library for dynamic web applications
libjs-sphinxdoc	7.2.6-6	200	optional	javascript	JavaScript support for Sphinx documentation
libjs-underscore	1.13.4~dfsg+~1.11.4-3	349	optional	javascript	JavaScript's functional programming helper library
libjson-c5	0.17-1build1	101	optional	libs	JSON manipulation library - shared library
libjson-glib-1.0-0	1.8.0-2build2	207	optional	libs	GLib JSON manipulation library
libjson-glib-1.0-common	1.8.0-2build2	40	optional	libs	GLib JSON manipulation library (common files)
libjsoncpp25	1.9.5-6build1	237	optional	libs	library for reading and writing JSON for C++
libjxl0.7	0.7.0-10.2ubuntu6.1	3596	optional	libs	JPEG XL Image Coding System - "JXL" (shared libraries)
libk5crypto3	1.20.1-6ubuntu2.6	258	optional	libs	MIT Kerberos runtime libraries - Crypto Library
libkeyutils1	1.6.3-3build1	41	optional	libs	Linux Key Management Utilities (library)
libklibc	2.0.13-4ubuntu0.2	102	optional	libs	minimal libc subset for use with initramfs
libkmod2	31+20240202-2ubuntu7.2	144	optional	libs	libkmod shared library
libkrb5-3	1.20.1-6ubuntu2.6	1015	optional	libs	MIT Kerberos runtime libraries
libkrb5support0	1.20.1-6ubuntu2.6	133	optional	libs	MIT Kerberos runtime libraries - Support library
libksba8	1.6.6-1build1	303	optional	libs	X.509 and CMS support library
liblab-gamut1	2.42.2-9ubuntu0.1	2464	optional	libs	rich set of graph drawing tools - liblab_gamut library
liblangtag-common	0.6.7-1build2	2177	optional	libs	library to access tags for identifying languages -- data
liblangtag1	0.6.7-1build2	167	optional	libs	library to access tags for identifying languages
liblapack3	3.12.0-3build1.1	7126	optional	libs	Library of linear algebra routines 3 - shared version
liblbfgsb0	3.0+dfsg.4-1build1	77	optional	libs	Limited-memory quasi-Newton bound-constrained optimization
liblc3-1	1.0.4-3build1	138	optional	libs	Low Complexity Communication Codec (shared library)
liblcms2-2	2.14-2ubuntu0.1	420	optional	libs	Little CMS 2 color management library
libldacbt-abr2	2.0.2.3+git20200429+ed310a0-4ubuntu2	29	optional	libs	LDAC Bluetooth ABR library (shared library)
libldacbt-enc2	2.0.2.3+git20200429+ed310a0-4ubuntu2	67	optional	libs	LDAC Bluetooth encoder library (shared library)
libldap-common	2.6.10+dfsg-0ubuntu0.24.04.1	95	optional	libs	OpenLDAP common files for libraries
libldap2	2.6.10+dfsg-0ubuntu0.24.04.1	541	optional	libs	OpenLDAP libraries
libldb2	2:2.8.0+samba4.19.5+dfsg-4ubuntu9.6	623	optional	libs	LDAP-like embedded database - shared library
liblerc-dev	4.0.0+ds-4ubuntu2	972	optional	libdevel	Limited Error Raster Compression library (Development files)
liblerc4	4.0.0+ds-4ubuntu2	568	optional	libs	Limited Error Raster Compression library
liblilv-0-0	0.24.22-1build1	121	optional	libs	library for simple use of LV2 plugins
libllvm18	1:18.1.3-1ubuntu1	120389	optional	libs	Modular compiler and toolchain technologies, runtime library
libllvm20	1:20.1.2-0ubuntu1~24.04.3	140245	optional	libs	Modular compiler and toolchain technologies, runtime library
liblmdb0	0.9.31-1build1	108	optional	libs	Lightning Memory-Mapped Database shared library
liblocale-gettext-perl	1.07-6ubuntu5	52	required	perl	module using libc functions for internationalization in Perl
liblouis-data	3.29.0-1build1	12499	optional	text	Braille translation library - data
liblouis20	3.29.0-1build1	202	optional	libs	Braille translation library - shared libs
liblsan0	14.2.0-4ubuntu2~24.04.1	3828	optional	libs	LeakSanitizer -- a memory leak detector (runtime)
libltdl7	2.4.7-7build1	421	optional	libs	System independent dlopen wrapper for GNU libtool
liblua5.2-0	5.2.4-3build2	439	optional	libs	Shared library for the Lua interpreter version 5.2
liblua5.4-0	5.4.6-3build2	558	optional	libs	Shared library for the Lua interpreter version 5.4
liblvm2cmd2.03	2.03.16-3ubuntu3.2	3045	optional	libs	LVM2 command library
liblz4-1	1.9.4-1build1.1	155	required	libs	Fast LZ compression algorithm library - runtime
liblzma-dev	5.6.1+really5.4.5-1ubuntu0.3	783	optional	libdevel	XZ-format compression library - development files
liblzma5	5.6.1+really5.4.5-1ubuntu0.3	379	optional	libs	XZ-format compression library
liblzo2-2	2.10-2build4	157	optional	libs	data compression library
libmagic-mgc	1:5.45-3build1	8335	optional	libs	File type determination library using "magic" numbers (compiled magic file)
libmagic1t64	1:5.45-3build1	211	optional	libs	Recognize the type of data in a file using "magic" numbers - library
libmalcontent-0-0	0.11.1-1ubuntu1.3	83	optional	libs	library for parental control of applications
libmanette-0.2-0	0.2.7-1build2	208	optional	libs	Simple GObject game controller library
libmaxminddb0	1.9.1-1build1	76	optional	libs	IP geolocation database library
libmbedcrypto7t64	2.28.8-1	528	optional	libs	lightweight crypto and SSL/TLS library - crypto library
libmbim-glib4	1.31.2-0ubuntu3.1	884	optional	libs	Support library to use the MBIM protocol
libmbim-proxy	1.31.2-0ubuntu3.1	32	optional	net	Proxy to communicate with MBIM ports
libmbim-utils	1.31.2-0ubuntu3.1	255	optional	net	Utilities to use the MBIM protocol from the command line
libmd0	1.1.0-2build1.1	79	required	libs	message digest functions from BSD systems - shared library
libmediaart-2.0-0	1.9.6-1build2	62	optional	libs	media art extraction and cache management library
libmhash2	0.9.9.9-9build3	204	optional	libs	Library for cryptographic hashing and message authentication
libminiupnpc17	2.2.6-1build2	75	optional	libs	UPnP IGD client lightweight library
libmm-glib0	1.23.4-0ubuntu2	1239	optional	libs	D-Bus service for managing modems - shared libraries
libmng2	2.0.3+dfsg-4build1	559	optional	libs	Multiple-image Network Graphics library
libmnl0	1.0.5-2build1	46	optional	libs	minimalistic Netlink communication library
libmodule-find-perl	0.16-2	29	optional	perl	module to find and use installed Perl modules
libmodule-scandeps-perl	1.35-1ubuntu0.24.04.1	95	optional	perl	module to recursively scan Perl code for dependencies
libmount-dev	2.39.3-9ubuntu6.5	87	optional	libdevel	device mounting library - headers
libmount1	2.39.3-9ubuntu6.5	367	required	libs	device mounting library
libmozjs-115-0t64	115.10.0-1	30744	optional	libs	SpiderMonkey JavaScript library
libmp3lame0	3.100-6build1	318	optional	libs	MP3 encoding library
libmpc3	1.3.1-1build1.1	149	optional	libs	multiple precision complex floating-point library
libmpeg2-4	0.5.1-9build1	169	optional	libs	MPEG1 and MPEG2 video decoder library
libmpfr6	4.2.1-1build1.1	1186	optional	libs	multiple precision floating-point computation
libmpg123-0t64	1.32.5-1ubuntu1.1	391	optional	libs	MPEG layer 1/2/3 audio decoder (shared library)
libmsgraph-0-1	0.2.1-0ubuntu3	111	optional	libs	library for accessing the Microsoft Graph API
libmspack0t64	0.11-1.1build1	98	optional	libs	library for Microsoft compression formats (shared library)
libmtdev1t64	1.1.6-1.1build1	58	optional	libs	Multitouch Protocol Translation Library - shared library
libmtp-common	1.1.21-3.1ubuntu1	134	optional	libs	Media Transfer Protocol (MTP) common files
libmtp9t64	1.1.21-3.1ubuntu1	502	optional	libs	Media Transfer Protocol (MTP) library
libmujs3	1.3.3-3build2	367	optional	libs	Lightweight JavaScript interpreter library
libmutter-14-0	46.2-1ubuntu0.24.04.16	4176	optional	libs	window manager library from the Mutter window manager
libmwaw-0.3-3	0.3.22-1build1	6469	optional	libs	import library for some old Mac text documents
libmypaint-1.5-1	1.6.0-2build2	149	optional	libs	brush library for mypaint
libmypaint-common	1.6.0-2build2	969	optional	libs	brush library for mypaint - common files
libmysofa1	1.3.2+dfsg-2ubuntu2	1267	optional	libs	library to read HRTFs stored in the AES69-2015 SOFA format
libmythes-1.2-0	2:1.2.5-1build1	31	optional	libs	simple thesaurus library
libnatpmp1t64	20230423-1.2build1	31	optional	libs	portable and fully compliant implementation of NAT-PMP
libnautilus-extension4	1:46.4-0ubuntu0.2	68	optional	libs	libraries for nautilus components - runtime version
libncurses6	6.4+20240113-1ubuntu2.1	336	optional	libs	shared libraries for terminal handling
libncursesw6	6.4+20240113-1ubuntu2.1	422	optional	libs	shared libraries for terminal handling (wide character support)
libndctl6	77-2ubuntu2	202	optional	libs	Utility library for managing the libnvdimm subsystem
libndp0	1.8-1fakesync1ubuntu0.24.04.1	49	optional	libs	Library for Neighbor Discovery Protocol
libnetfilter-conntrack3	1.0.9-6build1	143	optional	libs	Netfilter netlink-conntrack library
libnetplan1	1.1.2-8ubuntu1~24.04.2	377	optional	libs	Declarative network configuration runtime library
libnettle8t64	3.9.1-2.2build1.1	424	important	libs	low level cryptographic library (symmetric and one-way cryptos)
libnewt0.52	0.52.24-2ubuntu2	180	optional	libs	Not Erik's Windowing Toolkit - text mode windowing with slang
libnfnetlink0	1.0.2-2build1	51	optional	libs	Netfilter netlink library
libnfs14	5.0.2-1ubuntu0.24.04.1	378	optional	libs	NFS client library (shared library)
libnftables1	1.0.9-1ubuntu0.1	1015	optional	libs	Netfilter nftables high level userspace API library
libnftnl11	1.2.6-2build1	230	optional	libs	Netfilter nftables userspace API library
libnghttp2-14	1.59.0-1ubuntu0.4	200	optional	libs	library implementing HTTP/2 protocol (shared library)
libnghttp2-dev	1.59.0-1ubuntu0.4	554	optional	libdevel	library implementing HTTP/2 protocol (development files)
